OBJECTID,Station_ID,Sample_Year,Waterbody_Name,Sample_Type,Fish_Species,Municipality,Subregional_Basin_Code,Sample_ID,Quantity,County,x,y
4219,19514,2004,"Bladens River (Bladdens River), Unnamed tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SEYMOUR,6919,195142004,18,New Haven,-73.05114,41.4001410000001
4224,19514,2005,"Bladens River (Bladdens River), Unnamed tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SEYMOUR,6919,195142005,138,New Haven,-73.05114,41.4001410000001
4228,19515,2004,"Bladens River (Bladdens River), Unnamed tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SEYMOUR,6919,195152004,126,New Haven,-73.0525959999999,41.4039050000001
4231,19515,2005,"Bladens River (Bladdens River), Unnamed tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SEYMOUR,6919,195152005,129,New Haven,-73.0525959999999,41.4039050000001
4233,19516,2010,"Burr Brook, No name tributary to Trib",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",CHESTER,4017,195162010,25,Middlesex,-72.5185279999999,41.3847050000001
4235,19519,2003,"Eagleville Brook, No name tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MANSFIELD,3100,195192003,1,Tolland,-72.265451,41.7995770000001
4245,19522,1992,"East Branch Naugatuck River, No name tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",TORRINGTON,6905,195221992,19,Litchfield,-73.1253,41.85891
4253,19523,1992,"East Branch Naugatuck River, No name tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",TORRINGTON,6905,195231992,64,Litchfield,-73.123683,41.8663090000001
4263,19525,2009,"Conant Brook, No name tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WILLINGTON,3100,195252009,18,Tolland,-72.297342,41.8558770000001
4265,19526,2009,"Conant Brook, No name tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WILLINGTON,3100,195262009,24,Tolland,-72.285119,41.851386
4269,19535,2009,"Scantic River, No name tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",ENFIELD,4200,195352009,1,Hartford,-72.544594,41.957998
4282,19547,2017,"Bunnell Brook North Branch, Unnamed tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",BURLINGTON,4311,195472017,3,Hartford,-72.989977,41.7783920000001
4297,19549,2010,Pattaconk Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",CHESTER,4017,195492010,1,Middlesex,-72.4853919999999,41.3999220000001
4301,19550,2002,Patterson Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",EASTON,7108,195502002,15,Fairfield,-73.290959,41.2895990000001
4313,19564,1997,Pootatuck River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NEWTOWN,6020,195641997,33,Fairfield,-73.269166,41.38354
4319,19565,2013,Post Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",ANDOVER,3108,195652013,38,Tolland,-72.360763,41.710269
4323,19566,1994,Quanduck Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",STERLING,3501,195661994,5,Windham,-71.844419,41.718376
4371,19582,1990,Race Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",ORANGE,5307,195821990,65,New Haven,-73.013817,41.315272
4378,19585,1990,Rimmon Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SEYMOUR,6900,195851990,63,New Haven,-73.0616029999999,41.418916
4379,19592,1994,"Roaring Brook, No name tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WILLINGTON,3104,195921994,30,Tolland,-72.283376,41.9054550000001
4395,19609,2003,Shunock River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NORTH STONINGTON,1004,196092003,14,New London,-71.908559,41.4617440000001
4404,19612,2004,Shunway Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",THOMPSON,3700,196122004,26,Windham,-71.912475,42.0221510000001
4407,19614,1990,Skokorat Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SEYMOUR,6900,196141990,89,New Haven,-73.056904,41.424402
4412,19618,2001,Smith Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",GLASTONBURY,4007,196182001,47,Hartford,-72.59897,41.689778
4416,19619,2005,Smith Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",GLASTONBURY,4007,196192005,47,Hartford,-72.58701,41.6838890000001
4418,19620,2005,Smith Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",GLASTONBURY,4007,196202005,2,Hartford,-72.569198,41.692372
4423,19626,2012,McMahon Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NEW MILFORD,6600,196262012,11,Litchfield,-73.416668,41.5411
4443,19634,2002,Tatetuck Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",EASTON,7108,196342002,1,Fairfield,-73.290492,41.291117
4444,19636,1998,"Mixville Brook, No name tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",PROSPECT,5202,196361998,4,New Haven,-72.945152,41.5087580000001
4445,19637,1998,"Tenmile River, No name tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",CHESHIRE,5202,196371998,2,New Haven,-72.924596,41.538016
4446,19641,2012,"Shepaug River, Unnamed Tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WASHINGTON,6700,196412012,46,Litchfield,-73.328863,41.604633
4462,19653,2003,Rock Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",HARWINTON,6908,196532003,35,Litchfield,-73.048664,41.753609
4491,19664,2010,Culver Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",PUTNAM,3700,196642010,3,Windham,-71.879878,41.8952150000001
4493,19666,2008,Miller Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",PRESTON,3716,196662008,1,New London,-71.939364,41.533758
4496,19667,2010,Choggam Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",KENT,6000,196672010,6,Litchfield,-73.4689279999999,41.74215
4502,19669,2000,Cuff Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",CHESHIRE,5202,196692000,134,New Haven,-72.925395,41.537317
4512,19685,2016,Thorne Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",HARTLAND,4300,196852016,37,Hartford,-73.01489,41.9946600000001
4516,19686,2016,Beach Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",HARTLAND,4300,196862016,4,Hartford,-73.00269,41.98679
4521,19688,2016,Cherry Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",CANTON,4309,196882016,32,Hartford,-72.89969,41.9102100000001
4528,19691,2016,Fox Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",HARTLAND,4320,196912016,69,Hartford,-72.88435,42.0339900000001
4537,19718,2017,Martin Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",ELLINGTON,4501,197182017,35,Tolland,-72.3888029999999,41.925444
4545,19721,2005,Ball Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SALISBURY,6006,197212005,168,Litchfield,-73.439452,42.022227
4548,19721,2016,Ball Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SALISBURY,6006,197212016,24,Litchfield,-73.439452,42.022227
4551,19722,2016,Brassie Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SALISBURY,6006,197222016,19,Litchfield,-73.441,42.0239
4552,19723,2016,Bingham Pond Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SALISBURY,6006,197232016,9,Litchfield,-73.4401,42.0201000000001
4553,19726,2016,"Ball Brook, Unnamed tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SALISBURY,6006,197262016,10,Litchfield,-73.4315999999999,42.0135000000001
4559,19728,2016,"Guinea Brook, Unnamed tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SHARON,6011,197282016,10,Litchfield,-73.40917,41.8178600000001
4561,19729,2016,"Mill Brook, Unnamed tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SHARON,6302,197292016,5,Litchfield,-73.4644,41.8595500000001
4566,19731,2016,"Mill Brook, Unnamed tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SHARON,6302,197312016,2,Litchfield,-73.50492,41.82358
4572,19732,2016,Macedonia Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SHARON,6015,197322016,11,Litchfield,-73.47433,41.80906
4575,19734,2016,"Furnace Brook, Unnamed tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",CORNWALL,6010,197342016,1,Litchfield,-73.34245,41.8479800000001
4577,19735,2016,Walker Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WASHINGTON,6700,197352016,3,Litchfield,-73.3500999999999,41.60778
4580,19736,2016,Walker Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WASHINGTON,6700,197362016,1,Litchfield,-73.35286,41.61647
4584,19738,2016,Punch Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",BURLINGTON,4311,197382016,94,Hartford,-72.93969,41.7622200000001
4592,19755,2017,Conant Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WILLINGTON,3100,197552017,2,Tolland,-72.2810449999999,41.885002
4594,19756,2017,Conant Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WILLINGTON,3100,197562017,3,Tolland,-72.268342,41.8960200000001
4595,19757,2017,Frink Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WILLINGTON,3104,197572017,4,Tolland,-72.2655149999999,41.909297
4603,19763,2017,Stocking Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",PORTLAND,4012,197632017,73,Middlesex,-72.567148,41.5988840000001
4624,19785,2017,Ruby Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WILLINGTON,3104,197852017,11,Tolland,-72.259408,41.9220530000001
4629,19786,2017,Ruby Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WILLINGTON,3104,197862017,3,Tolland,-72.249803,41.926545
4632,19787,2017,Norwichtown Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NORWICH,3900,197872017,16,New London,-72.1046249999999,41.5548920000001
4636,19788,2017,Hammar Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NORWICH,3900,197882017,38,New London,-72.104564,41.555213
4645,19791,2017,Punch Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",BURLINGTON,4311,197912017,20,Hartford,-72.930035,41.771873
4649,19793,2017,Russell Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SIMSBURY,4300,197932017,32,Hartford,-72.8131999999999,41.8417000000001
4671,19804,2017,"Hubbard Brook, No name tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MIDDLETOWN,4000,198042017,13,Middlesex,-72.565145,41.5252620000001
4678,19807,2017,Paulk Hill Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",TOLLAND,3106,198072017,21,Tolland,-72.373284,41.8693450000001
4679,19808,2017,Marsh Meadow Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",TOLLAND,3106,198082017,2,Tolland,-72.3709929999999,41.8654220000001
4681,19809,2017,"Gages Brook, No name tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",VERNON,4503,198092017,61,Tolland,-72.419359,41.855693
4687,19822,2017,"Asmun Brook, Unnamed tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",DURHAM,4606,198222017,2,Middlesex,-72.7271249999999,41.4749100000001
4693,19826,2017,Poland River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",HARWINTON,4313,198262017,8,Litchfield,-73.0139119999999,41.726814
4696,19827,2017,"East Branch Leadmine Brook, No name tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",HARWINTON,6908,198272017,1,Litchfield,-73.058802,41.790017
4699,19831,2017,Wilson Pond Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",HARWINTON,6907,198312017,5,Litchfield,-73.041702,41.7384860000001
4717,19834,2015,Ivy Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SHELTON,6000,198342015,3,Fairfield,-73.0887719999999,41.2943890000001
4727,19840,2017,Roaring Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",GLASTONBURY,4009,198402017,1,Hartford,-72.476102,41.733096
4728,19841,2017,"Roaring Brook, No name tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",GLASTONBURY,4009,198412017,5,Hartford,-72.4680729999999,41.7302510000001
4732,19847,2016,"Falls Brook, No name tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",HARTLAND,4308,198472016,12,Hartford,-72.963042,42.022816
4736,19850,2016,Gulf Stream,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",TORRINGTON,6900,198502016,16,Litchfield,-73.163709,41.7825350000001
4742,19851,2016,"East Branch Salmon Brook, Unnamed Tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",GRANBY,4320,198512016,99,Hartford,-72.842012,42.018919
4749,19855,2017,"West Branch Salmon Brook, No Name Tributary",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",HARTLAND,4319,198552017,4,Hartford,-72.911897,41.9859010000001
4799,19864,2016,Beaver Pond Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WATERBURY,6913,198642016,1,New Haven,-72.998571,41.539588
4813,19870,2016,"Muddy Brook, No name tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",GRANBY,4320,198702016,4,Hartford,-72.75803,41.9533020000001
4828,19881,2016,West Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WINDSOR,4300,198812016,45,Hartford,-72.7308199999999,41.9030980000001
4830,19882,2016,Roaring Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NORFOLK,6100,198822016,20,Litchfield,-73.228667,41.997375
4833,19883,1995,"Rock Brook, No name tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",HARWINTON,6907,198831995,3,Litchfield,-73.048794,41.7353850000001
4841,19888,2017,Crow Hill Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",STAFFORD,3102,198882017,2,Tolland,-72.322571,42.0180020000001
4846,19892,2017,"West Branch Salmon Brook, No Name Tributary",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",HARTLAND,4319,198922017,1,Hartford,-72.917603,41.962903
4876,19916,2017,"Nonnewaug River, No Name Tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WOODBURY,6802,199162017,22,Litchfield,-73.1867,41.5448000000001
4883,19917,2017,Little River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",CANTERBURY,3805,199172017,1,Windham,-72.054862,41.7026300000001
4911,19958,2017,Tankerhoosen River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",VERNON,4503,199582017,2,Tolland,-72.43731,41.8428040000001
4914,19959,2017,"Beaver Brook, Unnamed tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SPRAGUE,3804,199592017,11,New London,-72.1000769999999,41.6169410000001
4922,19975,2017,Stiles Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SOUTHBURY,6800,199752017,8,New Haven,-73.2058059999999,41.5022060000001
4933,19983,2017,"Nonnewaug River, No Name Tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WOODBURY,6802,199832017,4,Litchfield,-73.1863,41.5617
4943,20004,1999,Cussgutter Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",CHESHIRE,5201,200041999,80,New Haven,-72.9263759999999,41.644529
4946,20005,1999,Dingle Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NEWTOWN,6018,200051999,15,Fairfield,-73.331105,41.4622210000001
4992,20024,1997,North Branch Pootatuck River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NEWTOWN,6020,200241997,12,Fairfield,-73.273307,41.3763240000001
4996,20025,2012,"Deep Brook, No name tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NEWTOWN,6019,200252012,24,Fairfield,-73.322807,41.3919740000001
5009,20028,2004,Quinnatisset Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",THOMPSON,3300,200282004,1,Windham,-71.880175,41.942263
5013,20030,1989,East Branch Mount Hope River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",ASHFORD,3206,200301989,3,Windham,-72.161278,41.9010850000001
5017,20031,2011,Theims Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",COVENTRY,3108,200312011,4,Tolland,-72.310488,41.738678
5019,20034,2002,Ivy Mountain Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",GOSHEN,6705,200342002,24,Litchfield,-73.217652,41.8712620000001
5050,20036,2007,Murphy Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",HAMPTON,3805,200362007,5,Windham,-72.0427099999999,41.7797780000001
5067,20119,2000,"Deep Brook, No name tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NEWTOWN,6020,201192000,11,Fairfield,-73.285855,41.409614
5138,14551,2024,Coginchaug River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",DURHAM,4607,36044,5,Middlesex,-72.6881999999999,41.4435
5264,14880,2024,Sages Ravine Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SALISBURY,6001,36095,118,Litchfield,-73.4301,42.0495000000001
5267,15014,2024,Clark Creek,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",HADDAM,4000,36428,16,Middlesex,-72.4734999999999,41.4425000000001
5270,15042,2024,Mill Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",CORNWALL,6008,36051,1,Litchfield,-73.3634,41.8720000000001
5281,15986,2024,Sanford Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",CHESHIRE,5301,36437,10,New Haven,-72.9363999999999,41.4723000000001
5380,16111,2024,Beaver Meadow Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",HADDAM,4015,36429,9,Middlesex,-72.5287999999999,41.4552
5393,16139,2024,Brown Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",CANAAN,6201,36130,3,Litchfield,-73.2798999999999,41.9267
5580,16522,2024,Bliven Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",VOLUNTOWN,3600,36214,29,New London,-71.8244,41.5733000000001
5581,16525,2024,Bonney Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",CORNWALL,6000,36003,20,Litchfield,-73.3733,41.8133
